US	IA_wilton	0	1	0	0
US	WY_wright	3	6	0	0
US	MO_piedmont	4	4	0	0
US	WV_scott depot	7	10	1	0
US	IA_shenandoah	1	3	0	0
US	NJ_woodstown	12	11	8	1
US	AL_gardendale	15	27	9	0
US	NM_portales	18	3	2	0
US	GA_cordele	22	27	6	0
US	CA_carlsbad	252	362	192	8
US	CA_pine valley	0	0	1	0
US	FL_neptune beach	3	4	1	0
US	IL_collinsville	54	80	22	1
US	AL_meridianville	6	9	1	0
US	KS_new cambria	1	1	0	0
US	WA_mead	1	1	0	0
US	WI_grand marsh	4	2	2	0
US	NY_southold	9	24	14	0
US	VA_yale	0	1	0	0
US	CO_johnstown	19	21	6	0
US	TX_abernathy	1	1	1	0
US	TN_germantown	80	146	68	5
US	WV_normantown	0	1	0	0
US	GA_donalsonville	0	0	1	0
US	TN_hillsboro	2	0	1	0
US	WI_nekoosa	22	13	1	0
US	IL_belvidere	34	59	23	2
US	OH_stockport	2	4	0	0
US	PA_corsica	1	1	0	0
US	AR_white hall	10	9	4	0
US	VA_petersburg	49	64	33	0
US	MS_byhalia	3	9	1	0
US	PA_breinigsville	12	15	5	0
US	MI_concord	3	9	3	0
US	MS_laurel	33	15	9	0
US	PA_bensalem	156	295	149	1
US	ME_turner	1	1	0	0
US	OR_wallowa	2	3	0	0
US	TX_comanche	2	3	2	0
US	KY_brandenburg	12	16	6	0
US	IN_kingsbury	1	3	5	0
US	CA_oakland	648	759	281	9
US	MS_flowood	9	13	3	0
US	OK_anadarko	5	7	2	0
US	ND_bismarck	141	142	39	0
US	CA_tehachapi	17	14	4	0
US	WV_mohawk	0	1	0	0
US	GA_carlton	3	1	0	0
US	SC_hemingway	5	7	2	0
US	IL_kempton	1	0	0	0
US	NY_tivoli	3	6	5	0
US	FL_eagle lake	3	14	5	0
US	NJ_plainsboro	107	146	59	0
US	MI_chelsea	13	10	8	0
US	WI_lodi	36	15	23	0
US	TN_smithville	9	11	6	0
US	IN_winona lake	3	11	2	0
US	WI_butler	2	0	0	0
US	AL_eastaboga	17	5	3	0
US	PA_linden	1	3	0	0
US	IN_alexandria	9	6	7	1
US	GA_villa rica	28	43	25	0
US	VA_bassett	7	3	1	0
US	NY_central islip	43	65	31	1
US	AL_grant	3	5	4	0
US	TX_horseshoe bay	2	5	0	0
US	MA_brighton	135	170	49	1
US	CA_crockett	0	2	0	0
US	WV_foster	3	1	1	0
US	MT_sheridan	2	1	0	0
US	MI_hawks	0	1	0	0
US	MS_ethel	1	0	1	0
US	MA_lowell	188	320	94	1
US	AZ_san luis	17	4	0	0
US	CT_beacon falls	2	3	1	0
US	CO_aspen	20	21	16	0
US	IN_boonville	15	16	2	0
US	KY_inez	3	2	0	0
US	WI_?	1	0	0	0
US	PA_pequea	1	0	0	0
US	NY_south ozone park	97	86	38	2
US	KY_jenkins	3	3	0	0
US	NY_sound beach	10	18	12	0
US	NY_dunkirk	24	28	12	0
US	KS_fowler	0	1	0	0
US	NY_cold spring harbor	1	10	4	0
US	FL_groveland	8	17	6	0
US	IA_neola	0	1	0	0
US	IL_dwight	4	7	2	0
US	ME_auburn	19	43	15	0
US	MO_syracuse	1	4	0	0
US	NJ_new milford	34	82	22	1
US	MN_st paul	1859	2761	825	14
US	ME_boothbay harbor	3	1	1	0
US	CA_downey	146	127	51	2
US	TN_pigeon forge	33	46	21	0
US	IN_economy	8	13	1	0
US	MD_rawlings	0	1	0	0
US	ME_cumberland foreside	2	1	1	0
US	MA_wayland	18	18	19	0
US	WV_riverton	1	1	0	0
