214	0	0	1	0
215	0	0	1	0
16136	0	0	1	0
5399	0	0	1	0
16218	0	0	1	0
9206	0	0	1	0
5409	0	0	1	0
5416	0	0	1	0
5412	0	0	1	0
29	0	0	1	0
40	0	0	1	0
9231	0	0	1	0
1446	0	0	1	0
1445	0	0	1	0
1442	0	0	1	0
1441	0	0	1	0
283	0	0	1	0
31751	0	0	1	0
2647	0	0	1	0
383	0	0	1	0
7004	0	0	1	0
9232	0	0	1	0
9233	0	0	1	0
7566	0	0	1	0
5406	0	0	1	0
5405	0	0	1	0
5403	0	0	1	0
1438	0	0	1	0
3194	0	0	1	0
7745	0	0	1	0
22880	0	0	1	0
293	0	0	1	0
